attr_path,pname,version,forge_type,origin_url,owner,repo,rev,rev_type,hash,fetch_url
nzbget,nzbget,26.0,fetchFromGitHub,https://github.com/nzbgetcom/nzbget,nzbgetcom,nzbget,v26.0,tag,sha256-IyaTe0bBQKnIuG3wq29KMZjKSiKu3Atd3GsNg8PGhRI=,https://github.com/nzbgetcom/nzbget/archive/v26.0.tar.gz
oathkeeper,oathkeeper,0.40.9,fetchFromGitHub,https://github.com/ory/oathkeeper,ory,oathkeeper,v0.40.9,tag,sha256-R7xKhKF7mhS/vmSpOj+QDL0OBBWnh42X2Kr3TDQxVIo=,https://github.com/ory/oathkeeper/archive/v0.40.9.tar.gz
obs-studio,obs-studio,32.0.4,fetchFromGitHub,https://github.com/obsproject/obs-studio,obsproject,obs-studio,32.0.4,tag,sha256-OiLlYnHaW+ehHtz4N20ctkfL4WmCzI45+VUG5hHOga4=,
ocamlPackages.accessor,accessor,0.17.0,fetchFromGitHub,https://github.com/janestreet/accessor,janestreet,accessor,v0.17.0,tag,sha256-1inoFwDDhnfhW+W3aAkcFNUkf5Umy8BDGDEbMty+Fts=,https://github.com/janestreet/accessor/archive/v0.17.0.tar.gz
ocamlPackages.accessor_async,accessor_async,0.17.0,fetchFromGitHub,https://github.com/janestreet/accessor_async,janestreet,accessor_async,v0.17.0,tag,sha256-EYyxZur+yshYaX1EJbWc/bCaAa9PDKiuK87fIeqhspo=,https://github.com/janestreet/accessor_async/archive/v0.17.0.tar.gz
ocamlPackages.accessor_base,accessor_base,0.17.0,fetchFromGitHub,https://github.com/janestreet/accessor_base,janestreet,accessor_base,v0.17.0,tag,sha256-6LJ8dKPAuaxWinArkPl4OE0eYPqvM7+Ao6jff8jhjXc=,https://github.com/janestreet/accessor_base/archive/v0.17.0.tar.gz
ocamlPackages.accessor_core,accessor_core,0.17.0,fetchFromGitHub,https://github.com/janestreet/accessor_core,janestreet,accessor_core,v0.17.0,tag,sha256-ku83ZfLtVI8FvQhrKcnJmhmoNlYcVMKx1tor5N8Nq7M=,https://github.com/janestreet/accessor_core/archive/v0.17.0.tar.gz
ocamlPackages.async,async,0.17.0,fetchFromGitHub,https://github.com/janestreet/async,janestreet,async,v0.17.0,tag,sha256-CwRPH5tFZHJqptdmNwdZvKvSJ1Qr21gV1jaxsa/vFBU=,https://github.com/janestreet/async/archive/v0.17.0.tar.gz
ocamlPackages.async_durable,async_durable,0.17.0,fetchFromGitHub,https://github.com/janestreet/async_durable,janestreet,async_durable,v0.17.0,tag,sha256-CAU54j3K47p4hQqAtHJYuAQ0IvZPMQZKFp5J7G+xtjM=,https://github.com/janestreet/async_durable/archive/v0.17.0.tar.gz
ocamlPackages.async_extra,async_extra,0.17.0,fetchFromGitHub,https://github.com/janestreet/async_extra,janestreet,async_extra,v0.17.0,tag,sha256-rZUROyYrvtgnI+leTMXuGcw71MfVhqdkfp9EIhAFUnM=,https://github.com/janestreet/async_extra/archive/v0.17.0.tar.gz
ocamlPackages.async_find,async_find,0.17.0,fetchFromGitHub,https://github.com/janestreet/async_find,janestreet,async_find,v0.17.0,tag,sha256-byvLJvhq7606gKP1kjLRYe3eonkAG3Vz6wQcsjJOiOE=,https://github.com/janestreet/async_find/archive/v0.17.0.tar.gz
ocamlPackages.async_inotify,async_inotify,0.17.0,fetchFromGitHub,https://github.com/janestreet/async_inotify,janestreet,async_inotify,v0.17.0,tag,sha256-608G8OKQxqrQdYc1Cfrd8g8WLX6QwSeMUz8ORuSbmA8=,https://github.com/janestreet/async_inotify/archive/v0.17.0.tar.gz
ocamlPackages.async_interactive,async_interactive,0.17.0,fetchFromGitHub,https://github.com/janestreet/async_interactive,janestreet,async_interactive,v0.17.0,tag,sha256-hC7mLDLtvIEMKLMeDOC5ADiAGJlJqYF35RDI+porsKA=,https://github.com/janestreet/async_interactive/archive/v0.17.0.tar.gz
ocamlPackages.async_kernel,async_kernel,0.17.0,fetchFromGitHub,https://github.com/janestreet/async_kernel,janestreet,async_kernel,v0.17.0,tag,sha256-fEbo7EeOJHnBqTYvC/o2a2x69XPnANbe15v/yv29l/4=,https://github.com/janestreet/async_kernel/archive/v0.17.0.tar.gz
ocamlPackages.async_rpc_kernel,async_rpc_kernel,0.17.0,fetchFromGitHub,https://github.com/janestreet/async_rpc_kernel,janestreet,async_rpc_kernel,v0.17.0,tag,sha256-zSqmRgybvWhS9XiNIqgxUjQU8xc9aXM69ZaBq4+r+HA=,https://github.com/janestreet/async_rpc_kernel/archive/v0.17.0.tar.gz
ocamlPackages.async_sendfile,async_sendfile,0.17.0,fetchFromGitHub,https://github.com/janestreet/async_sendfile,janestreet,async_sendfile,v0.17.0,tag,sha256-x2chts7U9hoGW6uvyfpHMkSwCx1JXhHX601Xg92Wk3U=,https://github.com/janestreet/async_sendfile/archive/v0.17.0.tar.gz
ocamlPackages.async_shell,async_shell,0.17.0,fetchFromGitHub,https://github.com/janestreet/async_shell,janestreet,async_shell,v0.17.0,tag,sha256-/wqfuKiQQufs/KhNtBn8C9AzX7GbP8s8cyWGynJ0m1M=,https://github.com/janestreet/async_shell/archive/v0.17.0.tar.gz
ocamlPackages.async_smtp,async_smtp,0.17.0,fetchFromGitHub,https://github.com/janestreet/async_smtp,janestreet,async_smtp,v0.17.0,tag,sha256-RWtbg6Vpp71ock8Duya5j9Y89OUY4wRXh0pDOxM1NT4=,https://github.com/janestreet/async_smtp/archive/v0.17.0.tar.gz
ocamlPackages.async_ssl,async_ssl,0.17.0,fetchFromGitHub,https://github.com/janestreet/async_ssl,janestreet,async_ssl,v0.17.0,tag,sha256-7obEoeckwydi2wHBkBmX0LynY1QVCb3sQ/U945eteJo=,https://github.com/janestreet/async_ssl/archive/v0.17.0.tar.gz
ocamlPackages.async_unix,async_unix,0.17.0,fetchFromGitHub,https://github.com/janestreet/async_unix,janestreet,async_unix,v0.17.0,tag,sha256-fA1e5AnNe/tMTMZ60jtGUofRi4rh+MmVx81kfhfaBaQ=,https://github.com/janestreet/async_unix/archive/v0.17.0.tar.gz
ocamlPackages.async_websocket,async_websocket,0.17.0,fetchFromGitHub,https://github.com/janestreet/async_websocket,janestreet,async_websocket,v0.17.0,tag,sha256-22N+QO9hpkKHv3n9WkvtmJouxb/nuauv1UXdVV0zOGA=,https://github.com/janestreet/async_websocket/archive/v0.17.0.tar.gz
ocamlPackages.base,base,0.17.2,fetchFromGitHub,https://github.com/janestreet/base,janestreet,base,v0.17.2,tag,sha256-GMUlo77IKXwsldZYK5uRcmjj2RyaDhdfFo1KRCJl9Dc=,https://github.com/janestreet/base/archive/v0.17.2.tar.gz
ocamlPackages.base_bigstring,base_bigstring,0.17.0,fetchFromGitHub,https://github.com/janestreet/base_bigstring,janestreet,base_bigstring,v0.17.0,tag,sha256-tGDtkVOU10GzNsJ4wZtbqyIMjY5lHM4+rA3+w34TYOE=,https://github.com/janestreet/base_bigstring/archive/v0.17.0.tar.gz
ocamlPackages.base_quickcheck,base_quickcheck,0.17.1,fetchFromGitHub,https://github.com/janestreet/base_quickcheck,janestreet,base_quickcheck,v0.17.1,tag,sha256-0s40sGu2FvaUjvC5JSvHlRhbyQV1bVPrVTTWdHtTQ+k=,https://github.com/janestreet/base_quickcheck/archive/v0.17.1.tar.gz
ocamlPackages.bignum,bignum,0.17.0,fetchFromGitHub,https://github.com/janestreet/bignum,janestreet,bignum,v0.17.0,tag,sha256-QhVEZ97n/YUBBXYCshDa5UnZpv0BKK6xRN1kXabY3Es=,https://github.com/janestreet/bignum/archive/v0.17.0.tar.gz
ocamlPackages.bin_prot,bin_prot,0.17.0,fetchFromGitHub,https://github.com/janestreet/bin_prot,janestreet,bin_prot,v0.17.0,tag,sha256-5QeK8Cdu+YjNE/MLiQps6SSf5bRJ/eYZYsJH7oYSarg=,https://github.com/janestreet/bin_prot/archive/v0.17.0.tar.gz
ocamlPackages.cinaps,cinaps,0.15.1,fetchFromGitHub,https://github.com/janestreet/cinaps,janestreet,cinaps,v0.15.1,tag,sha256-LycruanldSP251uYJjQqIfI76W0UQ6o5i5u8XjszBT0=,https://github.com/janestreet/cinaps/archive/v0.15.1.tar.gz
ocamlPackages.containers,containers,3.16,fetchFromGitHub,https://github.com/c-cube/ocaml-containers,c-cube,ocaml-containers,v3.16,tag,sha256-WaHAZRLjaEJUba/I2r3Yof/iUqA3PFUuVbzm88izG1k=,https://github.com/c-cube/ocaml-containers/archive/v3.16.tar.gz
ocamlPackages.containers-data,containers-data,3.16,fetchFromGitHub,https://github.com/c-cube/ocaml-containers,c-cube,ocaml-containers,v3.16,tag,sha256-WaHAZRLjaEJUba/I2r3Yof/iUqA3PFUuVbzm88izG1k=,https://github.com/c-cube/ocaml-containers/archive/v3.16.tar.gz
ocamlPackages.core,core,0.17.1,fetchFromGitHub,https://github.com/janestreet/core,janestreet,core,v0.17.1,tag,sha256-XkABcvglVJLVnWJmvfr5eVywyclPSDqanVOLQNqdNtQ=,https://github.com/janestreet/core/archive/v0.17.1.tar.gz
ocamlPackages.core_bench,core_bench,0.17.0,fetchFromGitHub,https://github.com/janestreet/core_bench,janestreet,core_bench,v0.17.0,tag,sha256-oXE3FuCCIbX2M0r4Ds2BMUU6g1bqe9E87lDo2CcMtMU=,https://github.com/janestreet/core_bench/archive/v0.17.0.tar.gz
ocamlPackages.core_extended,core_extended,0.17.0,fetchFromGitHub,https://github.com/janestreet/core_extended,janestreet,core_extended,v0.17.0,tag,sha256-Xl6czD1gdnvHkXDz+qa7TWZq6dm8wlDqywxEIi2R6bI=,https://github.com/janestreet/core_extended/archive/v0.17.0.tar.gz
ocamlPackages.core_kernel,core_kernel,0.17.0,fetchFromGitHub,https://github.com/janestreet/core_kernel,janestreet,core_kernel,v0.17.0,tag,sha256-l7U0edUCNHTroYMBHiEMDx5sl7opEmmmeo2Z06tCMts=,https://github.com/janestreet/core_kernel/archive/v0.17.0.tar.gz
ocamlPackages.cpdf,ocaml5.4.0-cpdf,2.8.1,fetchFromGitHub,https://github.com/johnwhitington/cpdf-source,johnwhitington,cpdf-source,refs/tags/v2.8.1,tag,sha256-MK48ajZmpXibbaJ4x2vaHhh2N+OBRqj7zT8eaVenxDY=,https://github.com/johnwhitington/cpdf-source/archive/refs/tags/v2.8.1.tar.gz
ocamlPackages.csvfields,csvfields,0.17.0,fetchFromGitHub,https://github.com/janestreet/csvfields,janestreet,csvfields,v0.17.0,tag,sha256-hCH2NGQIRTU5U3TUOYHao6Kz5PhnLbySmzic4ytppEc=,https://github.com/janestreet/csvfields/archive/v0.17.0.tar.gz
ocamlPackages.delimited_parsing,delimited_parsing,0.17.0,fetchFromGitHub,https://github.com/janestreet/delimited_parsing,janestreet,delimited_parsing,v0.17.0,tag,sha256-bgt99kQvaU7FPK1+K1UOAUbSaaaCB1DV23Cuo3A68M0=,https://github.com/janestreet/delimited_parsing/archive/v0.17.0.tar.gz
ocamlPackages.ecaml,ecaml,0.17.0,fetchFromGitHub,https://github.com/janestreet/ecaml,janestreet,ecaml,v0.17.0,tag,sha256-CEroXMEIAfvXD603bnIVwzcrE3KbVaOOhGZastkQcdU=,https://github.com/janestreet/ecaml/archive/v0.17.0.tar.gz
ocamlPackages.eliom,eliom,12.0.1,fetchFromGitHub,https://github.com/ocsigen/eliom,ocsigen,eliom,refs/tags/12.0.1,tag,sha256-Lja3Xe3FszzyILhpOXWTyA0ippaU6aW5CJ06WEKgbkA=,https://github.com/ocsigen/eliom/archive/refs/tags/12.0.1.tar.gz
ocamlPackages.email_message,email_message,0.17.0,fetchFromGitHub,https://github.com/janestreet/email_message,janestreet,email_message,v0.17.0,tag,sha256-1OJ6bQb/rdyfAgMyuKT/ylpa8qBldZV5kEm0B45Ej1w=,https://github.com/janestreet/email_message/archive/v0.17.0.tar.gz
ocamlPackages.fieldslib,fieldslib,0.17.0,fetchFromGitHub,https://github.com/janestreet/fieldslib,janestreet,fieldslib,v0.17.0,tag,sha256-Zfnc32SghjZYTlnSdo6JPm4WCb7BPVjrWNDfeMZHaiU=,https://github.com/janestreet/fieldslib/archive/v0.17.0.tar.gz
ocamlPackages.gen_js_api,gen_js_api,1.1.5,fetchFromGitHub,https://github.com/LexiFi/gen_js_api,LexiFi,gen_js_api,v1.1.5,tag,sha256-baK+/y0s08hHC8/+P7RKOboFnALQpndxBMuhI1WKf2o=,https://github.com/LexiFi/gen_js_api/archive/v1.1.5.tar.gz
ocamlPackages.github,github,4.5.1,fetchFromGitHub,https://github.com/mirage/ocaml-github,mirage,ocaml-github,4.5.1,tag,sha256-nxHXOdZAvFe5/lKNw7tTJmY86xzfdFT+fW+lnKioyPM=,https://github.com/mirage/ocaml-github/archive/4.5.1.tar.gz
ocamlPackages.github-data,github-data,4.5.1,fetchFromGitHub,https://github.com/mirage/ocaml-github,mirage,ocaml-github,4.5.1,tag,sha256-nxHXOdZAvFe5/lKNw7tTJmY86xzfdFT+fW+lnKioyPM=,https://github.com/mirage/ocaml-github/archive/4.5.1.tar.gz
ocamlPackages.github-jsoo,github-jsoo,4.5.1,fetchFromGitHub,https://github.com/mirage/ocaml-github,mirage,ocaml-github,4.5.1,tag,sha256-nxHXOdZAvFe5/lKNw7tTJmY86xzfdFT+fW+lnKioyPM=,https://github.com/mirage/ocaml-github/archive/4.5.1.tar.gz
ocamlPackages.github-unix,github-unix,4.5.1,fetchFromGitHub,https://github.com/mirage/ocaml-github,mirage,ocaml-github,4.5.1,tag,sha256-nxHXOdZAvFe5/lKNw7tTJmY86xzfdFT+fW+lnKioyPM=,https://github.com/mirage/ocaml-github/archive/4.5.1.tar.gz
ocamlPackages.higher_kinded,higher_kinded,0.17.0,fetchFromGitHub,https://github.com/janestreet/higher_kinded,janestreet,higher_kinded,v0.17.0,tag,sha256-6aZxgGzltRs2aS4MYJh23Gpoqcko6xJxU11T6KixXno=,https://github.com/janestreet/higher_kinded/archive/v0.17.0.tar.gz
ocamlPackages.incr_dom,incr_dom,0.17.0,fetchFromGitHub,https://github.com/janestreet/incr_dom,janestreet,incr_dom,v0.17.0,tag,sha256-dkF7+aq5Idw1ltDgGEjGYspdmOXjXqv8AA27b4M7U8A=,https://github.com/janestreet/incr_dom/archive/v0.17.0.tar.gz
ocamlPackages.incr_map,incr_map,0.17.0,fetchFromGitHub,https://github.com/janestreet/incr_map,janestreet,incr_map,v0.17.0,tag,sha256-qNahlxe3Pe1EEcFz1bAKUw3vBaNjgDlahQeuj/+VqbI=,https://github.com/janestreet/incr_map/archive/v0.17.0.tar.gz
ocamlPackages.incr_select,incr_select,0.17.0,fetchFromGitHub,https://github.com/janestreet/incr_select,janestreet,incr_select,v0.17.0,tag,sha256-/VCNiE8Y7LBL0OHd5V+tB/b3HGKhfSvreU6LZgurYAg=,https://github.com/janestreet/incr_select/archive/v0.17.0.tar.gz
ocamlPackages.incremental,incremental,0.17.0,fetchFromGitHub,https://github.com/janestreet/incremental,janestreet,incremental,v0.17.0,tag,sha256-siBN36Vv0Bktyxh+8tL6XkUGLqSYMxqvd0UWuTRgAnI=,https://github.com/janestreet/incremental/archive/v0.17.0.tar.gz
ocamlPackages.jane-street-headers,jane-street-headers,0.17.0,fetchFromGitHub,https://github.com/janestreet/jane-street-headers,janestreet,jane-street-headers,v0.17.0,tag,sha256-nEa40utpXA3KiFhp9inWurKyDF4Jw1Jlln6fiW5MAkM=,https://github.com/janestreet/jane-street-headers/archive/v0.17.0.tar.gz
ocamlPackages.jst-config,jst-config,0.17.0,fetchFromGitHub,https://github.com/janestreet/jst-config,janestreet,jst-config,v0.17.0,tag,sha256-xwQ+q2Hsduu2vWMWFcjoj3H8Es00N7Mv9LwIZG4hw7c=,https://github.com/janestreet/jst-config/archive/v0.17.0.tar.gz
ocamlPackages.lablgtk,ocaml5.4.0-lablgtk,2.18.13,fetchFromGitHub,https://github.com/garrigue/lablgtk,garrigue,lablgtk,2.18.13,tag,sha256-69Svno0qLaUifMscnVuPUJlCo9d8Lee+1qiYx34G3Po=,https://github.com/garrigue/lablgtk/archive/2.18.13.tar.gz
ocamlPackages.landmarks,landmarks,1.5,fetchFromGitHub,https://github.com/LexiFi/landmarks,LexiFi,landmarks,refs/tags/v1.5,tag,sha256-eIq02D19OzDOrMDHE1Ecrgk+T6s9vj2X6B2HY+z+K8Q=,https://github.com/LexiFi/landmarks/archive/refs/tags/v1.5.tar.gz
ocamlPackages.lilv,lilv,0.1.0,fetchFromGitHub,https://github.com/savonet/ocaml-lilv,savonet,ocaml-lilv,v0.1.0,tag,080ja8c4sxprk5qnldpfzxriag57m9603vny3b4bnwh5xm1id08c,https://github.com/savonet/ocaml-lilv/archive/v0.1.0.tar.gz
ocamlPackages.llvm,ocaml-llvm,21.1.8,fetchFromGitHub,https://github.com/llvm/llvm-project,llvm,llvm-project,llvmorg-21.1.8,tag,,https://github.com/llvm/llvm-project/archive/llvmorg-21.1.8.tar.gz
ocamlPackages.lwt,lwt,5.9.2,fetchFromGitHub,https://github.com/ocsigen/lwt,ocsigen,lwt,refs/tags/5.9.2,tag,sha256-pzowRN1wwaF2iMfMPE7RCtA2XjlaXC3xD0yznriVfu8=,https://github.com/ocsigen/lwt/archive/refs/tags/5.9.2.tar.gz
ocamlPackages.lwt_ppx,lwt_ppx,5.9.2,fetchFromGitHub,https://github.com/ocsigen/lwt,ocsigen,lwt,refs/tags/5.9.2,tag,sha256-pzowRN1wwaF2iMfMPE7RCtA2XjlaXC3xD0yznriVfu8=,https://github.com/ocsigen/lwt/archive/refs/tags/5.9.2.tar.gz
ocamlPackages.lwt_react,lwt_react,1.2.0,fetchFromGitHub,https://github.com/ocsigen/lwt,ocsigen,lwt,refs/tags/5.6.0,tag,sha256-DLQupCkZ14kOuSQatbb7j07I+jvvDCKpdlaR3rijT4s=,https://github.com/ocsigen/lwt/archive/refs/tags/5.6.0.tar.gz
ocamlPackages.mlgmpidl,ocaml5.4.0-mlgmpidl,1.3.0,fetchFromGitHub,https://github.com/nberth/mlgmpidl,nberth,mlgmpidl,1.3.0,tag,sha256-ZmSDKZiHko8MCeIuZL53HjupfwO6PAm8QOCc9O3xJOk=,https://github.com/nberth/mlgmpidl/archive/1.3.0.tar.gz
ocamlPackages.ocaml-protoc,ocaml-protoc,2.4,fetchFromGitHub,https://github.com/mransan/ocaml-protoc,mransan,ocaml-protoc,2.4.0,tag,sha256-EXugdcjALukSjB31zAVG9WiN6GMGXi2jlhHWaZ+p+uM=,https://github.com/mransan/ocaml-protoc/archive/2.4.0.tar.gz
ocamlPackages.ocsigen_server,ocsigenserver,7.0.0,fetchFromGitHub,https://github.com/ocsigen/ocsigenserver,ocsigen,ocsigenserver,refs/tags/7.0.0,tag,sha256-J2XBelpRWJGeIF9RdC9+icJI1hc6Oe0k1w25QHZz0zs=,https://github.com/ocsigen/ocsigenserver/archive/refs/tags/7.0.0.tar.gz
ocamlPackages.ojs,ojs,1.1.5,fetchFromGitHub,https://github.com/LexiFi/gen_js_api,LexiFi,gen_js_api,v1.1.5,tag,sha256-baK+/y0s08hHC8/+P7RKOboFnALQpndxBMuhI1WKf2o=,https://github.com/LexiFi/gen_js_api/archive/v1.1.5.tar.gz
ocamlPackages.parsexp,parsexp,0.17.0,fetchFromGitHub,https://github.com/janestreet/parsexp,janestreet,parsexp,v0.17.0,tag,sha256-iKrZ6XDLM6eRl7obaniDKK6X8R7Kxry6HD7OQBwh3NU=,https://github.com/janestreet/parsexp/archive/v0.17.0.tar.gz
ocamlPackages.patdiff,patdiff,0.17.0,fetchFromGitHub,https://github.com/janestreet/patdiff,janestreet,patdiff,v0.17.0,tag,sha256-iphpQ0b8i+ItY57zM4xL9cID9GYuTCMZN7SYa7TDprI=,https://github.com/janestreet/patdiff/archive/v0.17.0.tar.gz
ocamlPackages.patience_diff,patience_diff,0.17.0,fetchFromGitHub,https://github.com/janestreet/patience_diff,janestreet,patience_diff,v0.17.0,tag,sha256-sn/8SvMt7kzzuYUwhB/uH/3mO1aIKHw/oRYRzA7goFU=,https://github.com/janestreet/patience_diff/archive/v0.17.0.tar.gz
ocamlPackages.pbrt,pbrt,2.4,fetchFromGitHub,https://github.com/mransan/ocaml-protoc,mransan,ocaml-protoc,2.4.0,tag,sha256-EXugdcjALukSjB31zAVG9WiN6GMGXi2jlhHWaZ+p+uM=,https://github.com/mransan/ocaml-protoc/archive/2.4.0.tar.gz
ocamlPackages.pgsolver,pgsolver,4.4,fetchFromGitHub,https://github.com/tcsprojects/pgsolver,tcsprojects,pgsolver,refs/tags/v4.4,tag,sha256-VQWXvZXfGHCfzz46aARyFXO/xlJ/7s39HFIfisEamXw=,https://github.com/tcsprojects/pgsolver/archive/refs/tags/v4.4.tar.gz
ocamlPackages.posixat,posixat,0.17.0,fetchFromGitHub,https://github.com/janestreet/posixat,janestreet,posixat,v0.17.0,tag,sha256-G+5q8x1jfG3wEwNzX2tkcC2Pm4E5/ZYxQyBwCUNXIrw=,https://github.com/janestreet/posixat/archive/v0.17.0.tar.gz
ocamlPackages.ppx_accessor,ppx_accessor,0.17.0,fetchFromGitHub,https://github.com/janestreet/ppx_accessor,janestreet,ppx_accessor,v0.17.0,tag,sha256-vK6lA0J98bDGtVthIdU76ckzH+rpNUD1cQ3vMzHy0Iw=,https://github.com/janestreet/ppx_accessor/archive/v0.17.0.tar.gz
ocamlPackages.ppx_assert,ppx_assert,0.17.0,fetchFromGitHub,https://github.com/janestreet/ppx_assert,janestreet,ppx_assert,v0.17.0,tag,sha256-o9ywdFH6+qoJ3eWb29/gGlkWkHDMuBx626mNxrT1D8A=,https://github.com/janestreet/ppx_assert/archive/v0.17.0.tar.gz
ocamlPackages.ppx_base,ppx_base,0.17.0,fetchFromGitHub,https://github.com/janestreet/ppx_base,janestreet,ppx_base,v0.17.0,tag,sha256-/s7c8vfLIO1pPajNldMgurBKXsSzQ8yxqFI6QZCHm5I=,https://github.com/janestreet/ppx_base/archive/v0.17.0.tar.gz
ocamlPackages.ppx_bench,ppx_bench,0.17.1,fetchFromGitHub,https://github.com/janestreet/ppx_bench,janestreet,ppx_bench,v0.17.1,tag,sha256-nHqZSyJ5mZ86SGu9WtoVNfYTnd5kslyI8Zm/LJ7b/Fo=,https://github.com/janestreet/ppx_bench/archive/v0.17.1.tar.gz
ocamlPackages.ppx_bin_prot,ppx_bin_prot,0.17.1,fetchFromGitHub,https://github.com/janestreet/ppx_bin_prot,janestreet,ppx_bin_prot,v0.17.1,tag,sha256-9TNtRwieITJMZs+7RT7tOf1GwVlxuGeKZktVon9B7g4=,https://github.com/janestreet/ppx_bin_prot/archive/v0.17.1.tar.gz
ocamlPackages.ppx_cold,ppx_cold,0.17.0,fetchFromGitHub,https://github.com/janestreet/ppx_cold,janestreet,ppx_cold,v0.17.0,tag,sha256-fFZqlcbUS7D+GjnxSjGYckkQtx6ZcPNtOIsr6Rt6D9A=,https://github.com/janestreet/ppx_cold/archive/v0.17.0.tar.gz
ocamlPackages.ppx_compare,ppx_compare,0.17.0,fetchFromGitHub,https://github.com/janestreet/ppx_compare,janestreet,ppx_compare,v0.17.0,tag,sha256-uAXB9cba0IBl+cA2CAuGVVxuos4HXH5jlB6Qjxx44Y0=,https://github.com/janestreet/ppx_compare/archive/v0.17.0.tar.gz
ocamlPackages.ppx_conv_func,ppx_conv_func,0.17.0,fetchFromGitHub,https://github.com/janestreet/ppx_conv_func,janestreet,ppx_conv_func,v0.17.0,tag,sha256-PJ8T0u8VkxefaxojwrmbMXDjqyfAIxKe92B8QqRY2JU=,https://github.com/janestreet/ppx_conv_func/archive/v0.17.0.tar.gz
ocamlPackages.ppx_csv_conv,ppx_csv_conv,0.17.0,fetchFromGitHub,https://github.com/janestreet/ppx_csv_conv,janestreet,ppx_csv_conv,v0.17.0,tag,sha256-NtqfagLIYiuyBjEAxilAhATx8acJwD7LykHBzfr+yAc=,https://github.com/janestreet/ppx_csv_conv/archive/v0.17.0.tar.gz
ocamlPackages.ppx_custom_printf,ppx_custom_printf,0.17.0,fetchFromGitHub,https://github.com/janestreet/ppx_custom_printf,janestreet,ppx_custom_printf,v0.17.0,tag,sha256-DFgDb9MIFCqglYoMgPUN0zEaxkr7VJAXgLxq1yp8ap4=,https://github.com/janestreet/ppx_custom_printf/archive/v0.17.0.tar.gz
ocamlPackages.ppx_enumerate,ppx_enumerate,0.17.0,fetchFromGitHub,https://github.com/janestreet/ppx_enumerate,janestreet,ppx_enumerate,v0.17.0,tag,sha256-YqBrxp2fe91k8L3aQVW6egoDPj8onGSRueQkE2Icdu4=,https://github.com/janestreet/ppx_enumerate/archive/v0.17.0.tar.gz
ocamlPackages.ppx_expect,ppx_expect,0.17.3,fetchFromGitHub,https://github.com/janestreet/ppx_expect,janestreet,ppx_expect,v0.17.3,tag,sha256-eYZ3p3FYjHd15pj79TKyHSHNKRSWj80iHJFxBZN40s4=,https://github.com/janestreet/ppx_expect/archive/v0.17.3.tar.gz
ocamlPackages.ppx_fields_conv,ppx_fields_conv,0.17.0,fetchFromGitHub,https://github.com/janestreet/ppx_fields_conv,janestreet,ppx_fields_conv,v0.17.0,tag,sha256-FA7hDgqJMJ2obsVwzwaGnNLPvjP0SkTec8Nh3znuNDQ=,https://github.com/janestreet/ppx_fields_conv/archive/v0.17.0.tar.gz
ocamlPackages.ppx_fixed_literal,ppx_fixed_literal,0.17.0,fetchFromGitHub,https://github.com/janestreet/ppx_fixed_literal,janestreet,ppx_fixed_literal,v0.17.0,tag,sha256-Xq+btvZQ/+6bcHoH9DcrrhD5CkwpFeedn7YEFHeLzsU=,https://github.com/janestreet/ppx_fixed_literal/archive/v0.17.0.tar.gz
ocamlPackages.ppx_hash,ppx_hash,0.17.0,fetchFromGitHub,https://github.com/janestreet/ppx_hash,janestreet,ppx_hash,v0.17.0,tag,sha256-GADCLoF2GjZkvAiezn0xyReCs1avrUgjJGSS/pMNq38=,https://github.com/janestreet/ppx_hash/archive/v0.17.0.tar.gz
ocamlPackages.ppx_here,ppx_here,0.17.0,fetchFromGitHub,https://github.com/janestreet/ppx_here,janestreet,ppx_here,v0.17.0,tag,sha256-ybwOcv82uDRPTlfaQgaBJHVq6xBxIRUj07CXP131JsM=,https://github.com/janestreet/ppx_here/archive/v0.17.0.tar.gz
ocamlPackages.ppx_inline_test,ppx_inline_test,0.17.1,fetchFromGitHub,https://github.com/janestreet/ppx_inline_test,janestreet,ppx_inline_test,v0.17.1,tag,sha256-wNDDdNUeWTW87HRKbRSuOXaCPQnDWx7/RXuCDISc9Pg=,https://github.com/janestreet/ppx_inline_test/archive/v0.17.1.tar.gz
ocamlPackages.ppx_jane,ppx_jane,0.17.0,fetchFromGitHub,https://github.com/janestreet/ppx_jane,janestreet,ppx_jane,v0.17.0,tag,sha256-HgIob7iJkV0HcGi6IjjSUWdKOAu2TsC3GMyzpjYS1cs=,https://github.com/janestreet/ppx_jane/archive/v0.17.0.tar.gz
ocamlPackages.ppx_js_style,ppx_js_style,0.17.1,fetchFromGitHub,https://github.com/janestreet/ppx_js_style,janestreet,ppx_js_style,v0.17.1,tag,sha256-YGGG468WVZbT5JfCB32FfTV7kdRz14ProDQxkdZuE44=,https://github.com/janestreet/ppx_js_style/archive/v0.17.1.tar.gz
ocamlPackages.ppx_let,ppx_let,0.17.1,fetchFromGitHub,https://github.com/janestreet/ppx_let,janestreet,ppx_let,v0.17.1,tag,sha256-41C60UcMpERZs2eAPprg63uPnmjj33n7cd5s5IFZBGE=,https://github.com/janestreet/ppx_let/archive/v0.17.1.tar.gz
ocamlPackages.ppx_log,ppx_log,0.17.0,fetchFromGitHub,https://github.com/janestreet/ppx_log,janestreet,ppx_log,v0.17.0,tag,sha256-llnjWeJH4eg5WtegILRxdwO3RWGWTFeCIKr6EbrUDI4=,https://github.com/janestreet/ppx_log/archive/v0.17.0.tar.gz
